"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","mmu04370","VEGF signaling pathway","13/982","58/10644",0.224137931034483,2.42945431561205,3.47994668642323,0.0020101832272761,0.00959791709924786,0.00554327769122839,"18708/18750/16653/12540/23797/19353/15461/11651/14083/110157/26396/19055/12015",13
"Human Diseases","Cancer: specific types","mmu05218","Melanoma","15/982","72/10644",0.208333333333333,2.2581466395112,3.41486226332187,0.0020500767154012,0.0096050162108186,0.00554737778361205,"18708/12550/18590/16653/14182/23797/19645/15461/11651/110157/26396/14178/17246/18596/12015",15
"Human Diseases","Infectious disease: bacterial","mmu05152","Tuberculosis","29/982","180/10644",0.161111111111111,1.74630006788866,3.21925312971654,0.00207054922008802,0.0096050162108186,0.00554737778361205,"16783/54411/13033/11848/16784/14998/12315/12313/19349/11984/19344/16451/69632/23797/12325/11972/12946/16452/19697/11651/11975/16155/12912/110157/19345/19055/12914/216238/12015",29
"Environmental Information Processing","Signal transduction","mmu04022","cGMP-PKG signaling pathway","28/982","172/10644",0.162790697674419,1.76450528110643,3.22243491810118,0.00209667020531144,0.0096050162108186,0.00554737778361205,"11848/11938/208647/11932/14673/12315/14678/12313/14886/19878/11514/23797/16337/98932/16440/11651/12912/110157/19877/22334/26396/19055/14682/11512/17258/230103/11739/12015",28
"Organismal Systems","Endocrine system","mmu04935","Growth hormone synthesis, secretion and action","21/982","117/10644",0.179487179487179,1.94548018173273,3.27828953842481,0.00219184186458128,0.00990712522790738,0.0057218608675385,"18708/208647/18750/14678/16653/14683/11514/23797/15461/16452/56637/16440/11651/14083/12912/110157/20848/26396/12914/14682/11512",21
"Human Diseases","Cardiovascular disease","mmu05418","Fluid shear stress and atherosclerosis","25/982","149/10644",0.167785234899329,1.81864158886808,3.20811534936813,0.00233122722480138,0.0103985003843114,0.00600565462344954,"18708/22027/12390/15516/11465/11848/16598/16410/12168/12315/18590/12313/66447/23797/19353/20610/18412/13039/18024/19697/11651/14083/17258/12387/12166",25
"Organismal Systems","Immune system","mmu04611","Platelet activation","22/982","126/10644",0.174603174603175,1.8925419454951,3.2129323613713,0.00249937312922766,0.0110037336468594,0.00635520713651871,"18708/16412/11465/11848/12843/232906/14678/20866/14683/19878/11514/22320/69632/23797/16440/11651/21894/19877/14682/11512/109905/215449",22
"Environmental Information Processing","Signal transduction","mmu04070","Phosphatidylinositol signaling system","18/982","96/10644",0.1875,2.03233197556008,3.23909878946433,0.00269374397469988,0.0117074257361957,0.00676162455187825,"18708/76500/18750/12315/320404/12313/75678/227399/110911/16440/217837/16332/84095/117150/219135/224020/269180/83493",18
"Human Diseases","Cardiovascular disease","mmu05417","Lipid and atherosclerosis","33/982","217/10644",0.152073732718894,1.64834298478606,3.07616236548079,0.00280334855392543,0.0120004656366832,0.00693086976687806,"12048/18708/22027/14828/15516/22433/68652/11848/18750/12315/12313/16653/11307/19878/12540/23797/19353/12325/15461/16452/56637/18024/19697/11651/14083/13110/20848/19055/54131/109905/225164/215449/12015",33
"Organismal Systems","Endocrine system","mmu04922","Glucagon signaling pathway","19/982","104/10644",0.182692307692308,1.98022089926367,3.20239265101703,0.00283196829184265,0.0120004656366832,0.00693086976687806,"208647/12315/12313/14683/23797/104570/12325/56458/110078/16440/11651/12912/108097/18641/56420/16832/19055/12914/14682",19
"Human Diseases","Infectious disease: viral","mmu05170","Human immunodeficiency virus 1 infection","36/982","243/10644",0.148148148148148,1.60579316587463,3.04539911104606,0.00291158488881945,0.0121855219420962,0.00703774904899829,"12048/18708/12632/12317/68652/14827/12631/18750/12315/14702/14678/67673/12313/16653/21356/23797/19353/224105/14688/15461/12010/19697/16440/11651/14083/26965/110157/14693/26396/19055/11765/14682/103583/54131/75717/12015",36
"Genetic Information Processing","Folding, sorting and degradation","mmu03050","Proteasome","11/982","47/10644",0.234042553191489,2.53681154396152,3.3661412378699,0.00304360680446091,0.0125827159355152,0.00726714846764736,"17463/26445/67089/228769/19184/19182/19192/26441/69077/19173/23996",11
"Human Diseases","Cancer: specific types","mmu05214","Glioma","15/982","75/10644",0.2,2.16782077393075,3.23552036444224,0.00311683217372375,0.012730194058944,0.00735232446813719,"18708/18750/12315/18590/12313/16653/23797/19645/12325/15461/11651/110157/26396/17246/18596",15
"Genetic Information Processing","Translation","mmu03015","mRNA surveillance pathway","19/982","105/10644",0.180952380952381,1.96136165260401,3.15599277565728,0.0031666691251974,0.0127797718266895,0.00738095811136235,"233908/51796/19053/233789/26931/19052/70248/51792/18789/103677/230908/83410/53817/26932/19826/66899/228410/67031/77305",19
"Cellular Processes","Cellular community - eukaryotes","mmu04530","Tight junction","27/982","170/10644",0.158823529411765,1.72150473223913,3.02316337957476,0.00355649997714932,0.0141841587323955,0.00819206186687026,"22142/83964/16412/11465/17904/67771/11848/17999/19878/19053/12540/19353/19052/56443/13043/51792/98932/11867/76089/108097/19877/17698/192786/21844/20869/109905/56332",27
"Metabolism","Lipid metabolism","mmu01040","Biosynthesis of unsaturated fatty acids","9/982","35/10644",0.257142857142857,2.78719813791097,3.37616574491015,0.00363820933753533,0.0141843478657175,0.00819217110083357,"20250/54325/170439/106529/74559/76267/56473/15488/57874",9
"Metabolism","Metabolism of terpenoids and polyketides","mmu00900","Terpenoid backbone biosynthesis","7/982","23/10644",0.304347826086957,3.29885769945984,3.51841903030198,0.00364322585386608,0.0141843478657175,0.00819217110083357,"110606/68603/57295/208715/14272/230709/67422",7
"Human Diseases","Cancer: overview","mmu05230","Central carbon metabolism in cancer","14/982","69/10644",0.202898550724638,2.19923846630656,3.18598822273641,0.00368207260231014,0.0141843478657175,0.00819217110083357,"18708/15275/14660/16653/14182/23797/15461/11651/110157/18641/26396/64384/16832/18596",14
"Environmental Information Processing","Signal transduction","mmu04012","ErbB signaling pathway","16/982","84/10644",0.19047619047619,2.06459121326738,3.12280466652058,0.0038528213072394,0.0146753530691478,0.00847575119037882,"18708/18750/16653/12402/23797/224105/12325/15461/56637/11651/14083/110157/26396/13712/12015/14388",16
"Genetic Information Processing","Folding, sorting and degradation","mmu03060","Protein export","10/982","42/10644",0.238095238095238,2.58073901658423,3.27224020623711,0.00406669564342471,0.0153178869235664,0.00884684666288884,"14828/69276/20813/52551/66286/69019/76687/140740/224727/69089",10
"Organismal Systems","Endocrine system","mmu04916","Melanogenesis","18/982","100/10644",0.18,1.95103869653768,3.04613921723495,0.00425344140154433,0.0158452377486102,0.00915141816873621,"208647/18750/12315/14678/12313/16653/14683/11514/12325/15461/56637/12912/110157/26396/12914/14682/11512/12387",18
"Environmental Information Processing","Signal transduction","mmu04330","Notch signaling pathway","13/982","63/10644",0.206349206349206,2.23664048103967,3.13837354916363,0.0043357537152896,0.0159763098856867,0.00922711889066207,"226548/56381/66340/18129/18222/19164/18128/59287/13016/11491/207521/12914/13017",13
"Environmental Information Processing","Signal transduction","mmu04371","Apelin signaling pathway","23/982","140/10644",0.164285714285714,1.78070992144312,2.96435777335982,0.00447285709670417,0.0163042855460507,0.00941654125621931,"16598/12550/67443/12315/14702/14678/20750/12313/16653/11514/23797/14688/15461/16440/11651/110157/14693/108097/26396/14682/11512/17258/66734",23
"Human Diseases","Drug resistance: antineoplastic","mmu01522","Endocrine resistance","17/982","93/10644",0.182795698924731,1.98134156757112,3.0301848058068,0.00457737267791418,0.0165077589129033,0.00953405731346067,"18708/18129/16653/14683/11514/23797/20185/19645/15461/18128/11651/14083/110157/26396/11512/17246/12015",17
"Metabolism","Lipid metabolism","mmu00564","Glycerophospholipid metabolism","18/982","101/10644",0.178217821782178,1.93172148172047,2.99929339210181,0.00474214098356218,0.0169219557202903,0.00977327670850489,"75320/212862/218121/19210/67630/12660/14555/55979/210992/225845/67916/99712/110911/19012/67216/208449/74182/28169",18
"Cellular Processes","Cellular community - eukaryotes","mmu04540","Gap junction","16/982","86/10644",0.186046511627907,2.01657746412163,3.01754067611255,0.0048998297140358,0.0173025236776889,0.00999307375888881,"22142/22154/18750/73710/18590/14678/16653/14683/11514/15461/16440/110157/26396/14682/11512/18596",16
"Organismal Systems","Digestive system","mmu04979","Cholesterol metabolism","11/982","50/10644",0.22,2.38460285132383,3.12848803168997,0.00505842173112896,0.0176784017201311,0.010210162148562,"18145/67963/20661/11816/59045/79196/16971/218203/22334/20778/16889",11
"Organismal Systems","Immune system","mmu04666","Fc gamma R-mediated phagocytosis","17/982","94/10644",0.180851063829787,1.96026346578845,2.98113992839587,0.00512115635234422,0.0177150204433132,0.0102313112946941,"227753/18708/67771/12632/12631/18750/12540/67916/23797/19353/56443/11651/11867/19012/16332/110157/242687",17
"Human Diseases","Infectious disease: viral","mmu05160","Hepatitis C","26/982","167/10644",0.155688622754491,1.68752515335927,2.85484552486341,0.00547118506575471,0.0184744348964983,0.0106699111651877,"18708/12520/22627/16653/22629/19053/16451/23797/19052/19645/15461/56637/51792/19697/11651/110157/20848/19192/22259/54401/26396/12387/54131/15975/20778/12015",26
"Human Diseases","Cancer: specific types","mmu05223","Non-small cell lung cancer","14/982","72/10644",0.194444444444444,2.10760353021045,3.00625807776049,0.00549325188797606,0.0184744348964983,0.0106699111651877,"18708/18750/16653/23797/19645/15461/11651/110157/20848/56289/26396/78798/16573/12015",14
"Cellular Processes","Transport and catabolism","mmu04146","Peroxisome","16/982","87/10644",0.183908045977011,1.99339841280989,2.96597226569233,0.00550418266827825,0.0184744348964983,0.0106699111651877,"19302/67420/54683/18477/17527/12359/68603/15488/20524/234384/67528/15356/224824/74205/228061/11666",16
"Metabolism","Lipid metabolism","mmu00062","Fatty acid elongation","8/982","31/10644",0.258064516129032,2.79718809539452,3.19454901729595,0.00587249635395143,0.0195174143528386,0.0112722840230647,"54325/170439/106529/74559/15107/57874/19063/26922",8
"Cellular Processes","Cell growth and death","mmu04210","Apoptosis","22/982","136/10644",0.161764705882353,1.75338444950282,2.8189043011141,0.00645214481168378,0.0212356999141825,0.0122646799690668,"12048/18708/22142/13030/11465/13033/19249/64138/16653/23797/13039/15461/19697/16440/11651/110157/11545/26396/69601/12334/13032/12015",22
"Organismal Systems","Nervous system","mmu04723","Retrograde endocannabinoid signaling","24/982","154/10644",0.155844155844156,1.68921099267331,2.74649662949553,0.0073281562682904,0.0238869709129851,0.013795921719656,"67184/18750/14702/14678/17991/17716/67264/68202/11514/68342/14688/66416/67130/78330/16440/14693/66916/72900/226646/53623/14073/14682/11512/66091",24
"Organismal Systems","Aging","mmu04213","Longevity regulating pathway - multiple species","12/982","61/10644",0.19672131147541,2.13228272845648,2.82728546560766,0.00890341698518274,0.0287453176950185,0.0166018602430475,"18708/16653/12359/11514/23797/16337/15461/56458/11651/108097/67605/11512",12
"Environmental Information Processing","Signal transduction","mmu04392","Hippo signaling pathway - multiple species","7/982","27/10644",0.259259259259259,2.81013804028061,3.00225050826711,0.00953194183886462,0.0302572088297051,0.0174750530735139,"29806/21676/213391/215653/56289/21678/64010",7
"Organismal Systems","Environmental adaptation","mmu04713","Circadian entrainment","17/982","100/10644",0.17,1.84264765784114,2.69896702017044,0.00959318066869071,0.0302572088297051,0.0174750530735139,"18626/18628/18750/12315/14702/14678/12313/14683/11514/12325/14688/16440/12912/14693/53623/14682/11512",17
"Cellular Processes","Cell growth and death","mmu04218","Cellular senescence","27/982","183/10644",0.147540983606557,1.59921204634236,2.60659608055333,0.00963946475990606,0.0302572088297051,0.0174750530735139,"18708/19646/12315/12313/16653/23797/21813/19645/18412/15461/56458/22084/19697/16440/11651/110157/58800/19651/22334/15257/26396/19055/103583/17246/12334/19744/11739",27
"Environmental Information Processing","Signal transduction","mmu04068","FoxO signaling pathway","21/982","133/10644",0.157894736842105,1.71143745310323,2.63205394092305,0.0100723859217512,0.0313260442887491,0.0180923590675589,"18708/12053/16598/16653/12359/93739/23797/16337/21813/15461/56458/11651/110157/20848/108097/19651/26396/12914/20869/17246/73251",21
"Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","19/982","117/10644",0.162393162393162,1.76019635490104,2.63584981004419,0.0104393503806294,0.0321721798093941,0.0185810446966226,"18708/11674/15275/18750/67673/23797/16337/12325/11863/19697/11651/112405/112406/20848/18641/26396/16832/17347/12914",19
"Human Diseases","Endocrine and metabolic disease","mmu04933","AGE-RAGE signaling pathway in diabetic complications","17/982","101/10644",0.168316831683168,1.82440362162489,2.65382776213177,0.0105749387002048,0.0322964344087336,0.0186528079491522,"18708/12843/18750/12827/16653/22340/12540/23797/19353/21813/15461/56458/16452/19697/11651/12826/20848",17
"Organismal Systems","Endocrine system","mmu04915","Estrogen signaling pathway","21/982","134/10644",0.156716417910448,1.69866553181141,2.594625115848,0.010940615027087,0.0328479792855002,0.0189713527312624,"18708/22027/15516/13033/208647/12315/14678/12313/16653/14683/11514/23797/15461/16440/11651/12912/110157/26396/14682/11512/54393",21
"Cellular Processes","Cell growth and death","mmu04216","Ferroptosis","9/982","41/10644",0.219512195121951,2.37931548358253,2.82095018786451,0.0109493264285001,0.0328479792855002,0.0189713527312624,"19122/17254/67443/18521/14319/22334/18174/74205/66734",9
"Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway","28/982","194/10644",0.144329896907216,1.56440674407374,2.5292349393729,0.0113440979891364,0.0337337650729583,0.0194829383746942,"18708/11848/14702/14678/16653/19878/11514/12540/23797/19353/14688/15461/16452/606496/56637/19697/11651/14083/110157/14693/20848/19877/21844/14682/11512/109905/215449/12015",28
"Organismal Systems","Endocrine system","mmu04929","GnRH secretion","12/982","63/10644",0.19047619047619,2.06459121326738,2.70174311420039,0.0115060005084411,0.0337675119388807,0.0195024288794653,"18708/18750/20750/16653/23797/15461/16440/11651/110157/26396/14682/54393",12
"Human Diseases","Endocrine and metabolic disease","mmu04931","Insulin resistance","18/982","110/10644",0.163636363636364,1.77367154230698,2.60022282716356,0.0115546648522424,0.0337675119388807,0.0195024288794653,"18708/208647/26569/110854/23797/16337/76055/56458/110078/56637/19697/11651/12912/20848/108097/22259/19268/19247",18
"Genetic Information Processing","Chromosome","mmu03083","Polycomb repressive complex","15/982","88/10644",0.170454545454545,1.84757452323644,2.54521103631784,0.0140990736905618,0.0408511622316276,0.02359359160094,"56550/19646/17187/71833/494448/245688/16468/381668/12914/29808/14055/319974/68837/17425/14123",15
"Human Diseases","Infectious disease: viral","mmu05161","Hepatitis B","24/982","164/10644",0.146341463414634,1.58621032238836,2.41184282684483,0.0154940315663163,0.0445125144150951,0.0257082058103018,"18708/54411/68652/208647/18750/16653/16451/23797/21813/19645/15461/16452/19697/11651/12912/110157/20848/54401/26396/13712/12914/54131/15975/12015",24
"Organismal Systems","Immune system","mmu04660","T cell receptor signaling pathway","19/982","122/10644",0.155737704918033,1.68805716002805,2.43674196985687,0.0159814035544177,0.0455268555037612,0.0262940385769278,"18708/11848/16653/19053/12540/26931/23797/19052/224105/15461/56637/51792/19697/11651/110157/26396/19055/19247/26932",19
"Organismal Systems","Nervous system","mmu04725","Cholinergic synapse","18/982","114/10644",0.157894736842105,1.71143745310323,2.43460899943135,0.0163917730120606,0.0463067587590712,0.02674447175652,"18708/208647/18750/14702/14678/16653/11514/23797/12325/14688/15461/16452/16440/11651/12912/14693/14682/11512",18
"Organismal Systems","Endocrine system","mmu04918","Thyroid hormone synthesis","13/982","74/10644",0.175675675675676,1.90416689602026,2.48817674582357,0.0169170652742247,0.0473957448591915,0.0273734157547263,"22027/14828/12304/208647/11932/18750/12330/14683/11514/16440/12912/14682/11512",13
"Organismal Systems","Endocrine system","mmu04912","GnRH signaling pathway","15/982","90/10644",0.166666666666667,1.80651731160896,2.44951815131877,0.0171338119873009,0.0476095267515985,0.0274968855016219,"18750/12315/12313/16653/14683/11514/12540/12325/15461/16440/110157/26396/13712/14682/11512",15
"Cellular Processes","Cell growth and death","mmu04110","Cell cycle","23/982","157/10644",0.146496815286624,1.5878941974652,2.36579780385342,0.0173392396405708,0.0477886360825488,0.0276003301082257,"66156/22627/22629/20843/19053/26931/19052/19645/56637/51792/59008/26965/19651/52717/54401/12572/12914/71521/26932/17246/17222/30939/24061",23
