"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","18/692","117/10644",0.153846153846154,2.36638506002668,3.91871445468933,0.000523795175208459,0.00454874757417872,0.00335170873886853,"12575/16193/18787/22042/170768/15277/22339/16828/212032/15980/21898/12323/15251/16000/16194/18033/15979/18751",18
"Human Diseases","Infectious disease: viral","mmu05166","Human T-cell leukemia virus 1 infection","30/692","247/10644",0.121457489878543,1.86819873160001,3.64035298043281,0.000670183274640656,0.00567078155465171,0.00417847061921705,"12575/16178/15894/14283/17869/16193/12427/18035/26427/23872/22695/18019/12566/19698/231991/16818/18034/16185/19384/17702/12675/20375/15001/15000/13557/16177/18033/12502/14991/14534",30
"Human Diseases","Endocrine and metabolic disease","mmu04931","Insulin resistance","17/692","110/10644",0.154545454545455,2.37714135575407,3.82831883962743,0.000703055114301291,0.00580020469298565,0.00427383503693679,"16193/170826/12702/18035/26427/384783/231991/20111/244416/14584/19046/19246/11606/18761/18033/18534/18751",17
"Organismal Systems","Immune system","mmu04623","Cytosolic DNA-sensing pathway","14/692","82/10644",0.170731707317073,2.6261102495418,3.89774772269077,0.000747156535801858,0.00601369894669788,0.0044311465923037,"16193/54483/18035/216799/54123/74568/20016/56489/18036/16176/12675/18033/15951/383619",14
"Human Diseases","Endocrine and metabolic disease","mmu04930","Type II diabetes mellitus","10/692","48/10644",0.208333333333333,3.20447976878613,4.03632061499934,0.000864969511291497,0.00679618901729033,0.00500771822326656,"216233/12702/12290/15277/384783/212032/20927/16514/12703/378435",10
"Human Diseases","Infectious disease: viral","mmu05161","Hepatitis B","22/692","164/10644",0.134146341463415,2.0633723389257,3.61873296226459,0.000925836590255698,0.00707938332499512,0.0052163877131543,"12575/17869/16193/12427/18035/26427/13063/24088/54123/18019/12566/231991/13205/13655/56489/26397/21898/12675/13557/29857/18033/18751",22
"Human Diseases","Infectious disease: parasitic","mmu05142","Chagas disease","16/692","103/10644",0.155339805825243,2.38935967225995,3.7361326659385,0.000943917776666016,0.00707938332499512,0.0052163877131543,"16193/18035/20293/18787/24088/11421/15980/21898/14679/16176/12675/29857/18033/12503/15979/12502",16
"Organismal Systems","Immune system","mmu04666","Fc gamma R-mediated phagocytosis","15/692","94/10644",0.159574468085106,2.45449514204895,3.73490763996967,0.0010162092721283,0.00745220132894089,0.00549109571606171,"246256/17969/74192/17096/17357/22323/15162/22376/20698/230837/16886/14131/19354/19264/18751",15
"Cellular Processes","Cell growth and death","mmu04210","Apoptosis","19/692","136/10644",0.139705882352941,2.14888643318599,3.55562882075291,0.0012415197931766,0.00890655503800603,0.00656272476484655,"17873/12044/13197/18035/13063/17210/16906/11796/22145/12983/16905/13665/78943/78688/12675/22146/18033/13040/23882",19
"Human Diseases","Infectious disease: bacterial","mmu05133","Pertussis","13/692","77/10644",0.168831168831169,2.59687711132798,3.70826617318203,0.00127098146179623,0.00892391239133524,0.00657551439361544,"16193/216799/16362/12263/21898/14679/16176/16175/16402/20311/29857/625018/18033",13
"Human Diseases","Cardiovascular disease","mmu05418","Fluid shear stress and atherosclerosis","20/692","149/10644",0.134228187919463,2.06463126042596,3.45088924861329,0.00154129364378021,0.0105963938009889,0.00780786911651816,"16178/15894/20339/20293/21824/17969/17970/19252/63873/20971/18791/22339/16176/16175/12675/29857/22166/16177/19354/18033",20
"Human Diseases","Infectious disease: parasitic","mmu05146","Amoebiasis","16/692","108/10644",0.148148148148148,2.27874116891458,3.52197718930063,0.00158110933828122,0.0106482873802613,0.00784610649071886,"14825/16178/16193/11846/20723/11847/20310/24088/271457/21898/16176/12829/16177/18033/16780/18751",16
"Human Diseases","Drug resistance: antineoplastic","mmu01523","Antifolate resistance","7/692","28/10644",0.25,3.84537572254335,3.97528323415334,0.00169094934368112,0.0111602656682954,0.0082233536503229,"16193/76408/20509/16176/12675/52466/18033",7
"Human Diseases","Endocrine and metabolic disease","mmu04933","AGE-RAGE signaling pathway in diabetic complications","15/692","101/10644",0.148514851485149,2.28438161735249,3.41981457872551,0.00213345121026559,0.0137230141643352,0.0101116946474049,"15894/20339/16193/20293/21824/18712/18787/22339/16176/16175/11606/12829/29857/18033/18751",15
