"gene","p_val","avg_log2fc","pct.1","pct.2","p_val_adj"
"Mcl1",0.00923419912339338,-0.100283759635171,0.171,0.21,1
"Mdn1",4.59773770193975e-06,-0.220421024263361,0.189,0.262,0.069058020283135
"Mecr",0.00100797207993772,-0.188246434442074,0.081,0.116,1
"Med13",0.00346076987647129,0.29694107652389,0.162,0.107,1
"Med15",0.00176594837273854,-0.154270116709879,0.1,0.137,1
"Metap1d",0.000787757839242574,-0.13963780383145,0.343,0.412,1
"Mfsd2a",0.00453319185150493,-0.180192576292638,0.129,0.165,1
"Mia2",0.00988594041869975,-0.203468979056787,0.094,0.122,1
"Mical1",0.00794297803726964,0.287145414546494,0.563,0.483,1
"Mical3",0.0034985956991565,-0.0833613805928013,0.36,0.423,1
"Micall2",0.00184206519402691,-0.228983650229542,0.086,0.119,1
"Miip",0.00322827153694781,-0.192062051675252,0.109,0.143,1
"Mlf2",0.00193538946418623,-0.108293695329385,0.14,0.183,1
"Mob2",0.00379164664491284,0.31668393440066,0.105,0.062,1
"Mocs2",0.000701008259436639,-0.18853178079324,0.279,0.34,1
"Mpdu1",0.00827812955436589,-0.13062359322096,0.083,0.111,1
"Mphosph8",0.00777211783612861,0.296058404284245,0.205,0.139,1
"Mprip",0.00119343313078329,-0.205346872104836,0.748,0.802,1
"Mpz",3.97884354253615e-08,-0.233089180926665,1,1,0.00059762230008893
"Mrtfb",0.00596033767633304,-0.0943565271686866,0.153,0.195,1
"Msn",0.00469015210858663,0.159536787788498,0.13,0.081,1
"Mt3",0.0091177554306253,-0.186523593940821,0.838,0.906,1
"Mtfr1",0.00398995223150804,-0.149482317971127,0.105,0.138,1
"Mtg1",0.00144672135028664,-0.11876497167517,0.075,0.108,1
"Mthfd1l",0.00371162723201209,-0.0641587499199627,0.254,0.311,1
"Mtmr12",0.00240155525991289,-0.170312573677379,0.075,0.107,1
"Mtr",0.00272696695088545,-0.10701448955329,0.267,0.325,1
"Mus81",0.00728918881389571,-0.119082676926714,0.099,0.131,1
"Mxra7",0.00194239775273871,-0.138227872054263,0.118,0.158,1
"Myh14",0.00243622971161404,-0.214270121328293,0.548,0.635,1
"Mylip",1.47075950095609e-05,-0.304933755010089,0.182,0.246,0.220908077043605
"Myo1b",7.09727808683417e-06,-0.192777203746491,0.382,0.471,0.106601116864249
"Myo1c",0.00471850705428686,0.241588215273419,0.143,0.092,1
"Myo6",0.00444435744978495,-0.0869527141725642,0.105,0.139,1
"Myo7a",0.000260908272311479,-0.225697811122024,0.207,0.265,1
"N4bp2l2",0.00326620914312587,0.258624218533494,0.113,0.066,1
"Nacc2",0.00942295601072255,-0.201382239662471,0.492,0.558,1
"Nap1l4",0.00340013968428029,-0.219979435715062,0.144,0.183,1
"Nav1",4.7682588813262e-08,-0.393878446562607,0.201,0.281,0.000716192483975195
"Naxd",0.00963797565464391,-0.094825687455544,0.093,0.122,1
"Nbl1",0.000776105721326791,-0.25107636410108,0.619,0.737,1
"Ncbp3",0.000103268642875779,-0.178881402945742,0.102,0.149,1
"Ncln",0.00105216022194996,0.281681993335115,0.131,0.076,1
"Ncs1",0.00602983190072719,-0.085783378298995,0.063,0.113,1
"Nde1",0.000684032798672245,-0.218952744424379,0.079,0.114,1
"Ndor1",0.00568162430935492,-0.101439676742941,0.153,0.223,1
"Nfasc",1.01436252107615e-06,0.201898925400068,0.905,0.895,0.0152357250665638
"Nfib",0.00510694650837864,0.178896276135661,0.173,0.115,1
"Nfkbia",0.0033591443333099,-0.134324047118042,0.133,0.172,1
"Nfx1",0.00478824057924979,-0.150107163277849,0.236,0.285,1
"Nid1",0.00856350408466992,-0.0617355279020819,0.1,0.132,1
"Nipbl",0.000520495991353701,0.343588641859395,0.14,0.081,1
"Notch2",0.000308434484965732,-0.147489947400301,0.216,0.276,1
"Npdc1",0.0020694234527698,-0.116259719924069,0.13,0.171,1
"Nphp3",0.00504482536233024,-0.124226954397663,0.129,0.166,1
"Nqo1",0.00913258034372657,0.166562832063764,0.101,0.054,1
"Nr1d1",0.00473483567779407,0.227091620587021,0.457,0.374,1
"Nr1d2",0.00495774238454475,0.257392011571234,0.251,0.183,1
"Nr6a1",0.00279082717302567,-0.147127202447634,0.07,0.1,1
"Nsmaf",2.26760277874702e-05,-0.23904801444053,0.197,0.263,0.340593937367802
"Nsmf",0.00253747286802131,-0.0913943577571525,0.514,0.585,1
"Ntrk3",0.00261451484132754,-0.208241000879407,0.773,0.782,1
"Nub1",0.00521882689936911,-0.034250434978137,0.115,0.153,1
"Nxt2",0.00268060196526035,0.0953192586555966,0.111,0.054,1
"Ogfod2",0.000561340241856751,-0.134325053034463,0.079,0.116,1
"Ogn",0.0015984527293265,-0.120866620187153,0.387,0.456,1
"Olfml2b",8.29861462950425e-05,-0.216585928226589,0.114,0.163,1
"Ophn1",0.00494197159294877,-0.141235397543649,0.201,0.247,1
"Optn",0.00222372370320936,-0.132228326209159,0.134,0.176,1
"Osbpl1a",0.00320146265524838,-0.128421399695268,0.273,0.332,1
"Osbpl5",0.00613717131361079,-0.0735484941518534,0.384,0.448,1
"Osmr",0.00650636953411765,0.310457451982553,0.179,0.124,1
"Ostf1",0.00930089711917289,-0.0916267470649079,0.143,0.179,1
"Oxsr1",0.000202631857447759,-0.174693562351854,0.122,0.17,1
"P3h2",3.1072336069343e-05,-0.266343525357806,0.094,0.141,0.466706487761532
"P4ha2",0.000347300601913314,-0.175866335141618,0.149,0.198,1
"P4htm",0.000262142635848872,-0.220117344315698,0.11,0.154,1
"Pacs2",0.0023023205715065,-0.117327496168238,0.265,0.326,1
"Pacsin3",4.24073538152104e-05,-0.175225520115686,0.176,0.24,0.63695845430446
"Padi2",0.00622642144984998,0.229404136146303,0.233,0.161,1
"Palm",0.00685939915377174,-0.126096699536701,0.281,0.335,1
"Parp3",0.00658804373477001,-0.0708409535249552,0.153,0.193,1
"Paxbp1",0.00015695705026478,-0.114221613616902,0.264,0.337,1
"Pbx2",0.005493497446692,-0.113536890398908,0.09,0.121,1
"Pcca",0.000831680095027613,-0.17987509526876,0.145,0.192,1
"Pcdh1",0.00367351866442852,0.246099038026736,0.145,0.094,1
"Pcdh9",0.00359376123696462,0.373333390550652,0.146,0.114,1
"Pcmtd2",2.66792801001484e-05,-0.203912831643715,0.142,0.201,0.400722787104229
"Pcnx",0.000973485213654874,0.251914891616968,0.14,0.082,1
"Pcsk5",0.000759025355321982,-0.147394152713332,0.15,0.197,1
"Pcyt1a",0.00148810705954003,-0.0802450051678026,0.07,0.102,1
"Pdap1",0.00433090120970281,-0.213143208128886,0.123,0.159,1
"Pdcd4",0.000167389878682165,-0.111172111938344,0.08,0.121,1
"Pdgfa",0.00361124065008501,0.302054467225959,0.143,0.091,1
"Pdia6",0.00236774981801616,-0.19559377536089,0.129,0.168,1
"Pdrg1",0.00149843940398739,-0.0406289792711549,0.171,0.223,1
"Pds5a",0.00306933368699905,-0.157791198768788,0.093,0.126,1
"Pea15a",0.000204428758190245,-0.172554120643915,0.42,0.492,1
"Per1",0.00107768461515189,-0.0929762204278211,0.512,0.588,1
"Per3",0.000353099982322293,0.396087490619796,0.184,0.114,1
"Pex16",0.00144398151687431,-0.167185667505582,0.081,0.116,1
"Pex19",0.00890862609110901,-0.0758917666320624,0.153,0.192,1
"Pfkfb2",0.00371023223687632,-0.194055740569185,0.098,0.131,1
"Phf1",0.000617142478108352,-0.0830564598663932,0.167,0.222,1
"Piezo2",0.000264989506276031,-0.134355908483197,0.141,0.193,1
"Pigv",0.00408485173098933,-0.251844924404178,0.08,0.137,1
"Pik3ip1",0.00127906851557141,-0.135954768927006,0.35,0.418,1
"Pik3r2",0.00586157113318612,-0.156046215942462,0.086,0.116,1
"Pim3",0.00433475842680703,-0.129828754410781,0.169,0.212,1
"Plec",5.02067369923177e-06,-0.161927158788602,0.581,0.668,0.0754105189624611
"Plekha1",0.00226914824676253,-0.146246970431947,0.272,0.331,1
"Plekhg5",0.00347651467445471,-0.11775075191821,0.471,0.534,1
"Plgrkt",0.00388199136107133,0.281809848948519,0.126,0.078,1
"Plk5",1.22770135196744e-06,-0.189871524180942,0.442,0.534,0.0184400743065509
"Plp1",0.000196613876087057,0.394798347215816,0.889,0.906,1
"Plppr2",0.00198631463005826,-0.0875625488479055,0.097,0.134,1
"Plscr3",0.00616683448188165,0.332038849581257,0.121,0.076,1
"Plxnb1",0.00269977635495081,0.171405198675408,0.201,0.134,1
"Pmp22",6.09777415428928e-06,-0.216777330246842,1,1,0.091588567797425
"Pmpcb",0.00954278500857264,-0.166311777843388,0.11,0.141,1
"Pnn",0.0028804019249481,-0.136920111068971,0.314,0.369,1
"Pnpla2",0.00157044314137588,-0.108915170605605,0.089,0.125,1
"Pnpla6",0.00224396300367573,-0.155412557259085,0.119,0.158,1
"Pnrc1",0.00116012212629912,-0.0993293433964778,0.086,0.123,1
"Pnrc2",0.00151557598217958,-0.139245849226979,0.068,0.1,1
"Polb",0.00237454694877557,-0.138354844999455,0.075,0.106,1
"Polr2e",0.0052220303629683,-0.230117163456481,0.348,0.429,1
"Polr3d",0.00191605614267804,0.316333872319525,0.177,0.105,1
"Por",0.00420006831301159,0.279674758519361,0.14,0.091,1
"Ppcdc",0.00287178800227139,-0.126469279138722,0.241,0.292,1
"Ppfia1",0.00254892683251572,-0.0798560520989269,0.25,0.305,1
"Ppid",0.00352062702854616,-0.141168153517098,0.104,0.139,1
"Ppip5k1",0.000970059596715023,-0.108251772092814,0.217,0.276,1
"Ppl",0.00342108702312854,0.333808021325451,0.103,0.059,1
"Ppox",6.76757730868414e-05,-0.216267195829305,0.238,0.306,1
"Ppp1cb",0.00692005871183274,-0.0990424971758175,0.412,0.483,1
"Ppp1r15a",0.00124563759810285,-0.213989882681494,0.101,0.138,1
"Ppp1r16b",0.0058736060247929,-0.0957466107996818,0.192,0.237,1
"Ppp1r21",0.00692979744437731,-0.100537363625628,0.173,0.214,1
"Ppp1r9a",2.1874944017208e-07,0.471823761081819,0.462,0.41,0.00328561659138464
"Ppp3ca",0.0050168306777326,-0.135580005359347,0.456,0.552,1
"Ppt1",0.00408298775445992,0.349789268952941,0.183,0.127,1
"Prep",0.000909423096541029,-0.0948330913099572,0.075,0.142,1
"Prex2",0.00608326427073655,0.259059322537738,0.313,0.241,1
"Prkab2",0.00205831204120764,-0.16139077299626,0.342,0.401,1
"Prkcq",0.00863167598746306,-0.11532352729758,0.088,0.117,1
"Prkcsh",0.00324065264383566,-0.171921298260088,0.358,0.461,1
"Prkn",0.000152476807759365,-0.16028703097529,0.134,0.186,1
"Prmt2",0.000738163864654593,-0.12690627190263,0.284,0.349,1
"Prnp",0.00840531455869822,0.363159999208706,0.435,0.368,1
"Prr7",0.00885455397461119,-0.123456127142608,0.12,0.153,1
"Prrt1",0.000158873961954851,-0.178786411476315,0.091,0.133,1
"Psmc3",0.00131362444455128,-0.172996008745257,0.114,0.154,1
"Ptbp2",0.00997666806850778,-0.0967628446453506,0.44,0.504,1
"Ptms",0.00477285631585911,0.23770315993991,0.318,0.244,1
"Ptpn21",0.0037570144822446,-0.125687939660129,0.192,0.24,1
"Pttg1ip",0.00619431749354517,-0.0560112359807958,0.286,0.346,1
"Pum1",0.00142414371728419,-0.138615375005949,0.115,0.155,1
"Purb",0.00322358522036889,-0.20786928880958,0.39,0.483,1
"Pyroxd1",0.00611557395343817,-0.165095841189937,0.087,0.117,1
"Rab3ip",0.000215693917582115,-0.239516261772609,0.11,0.154,1
"Rabgap1",0.00257441407471012,-0.0960497402652229,0.204,0.253,1
"Ralgapa1",0.00992975665442753,-0.0622953928266594,0.19,0.235,1
"Ralgds",0.00800070498131666,-0.0817822330108378,0.105,0.138,1
"Ranbp1",0.00520063600713243,-0.0821836263533053,0.084,0.115,1
"Rap1gds1",0.00100420397181053,-0.0546477816464521,0.276,0.346,1
"Rasgef1c",0.00046506599912699,-0.0928449082470446,0.101,0.144,1
"Rassf2",0.00530164698107756,-0.120915532146913,0.087,0.116,1
"Rassf4",3.12428150619104e-05,-0.162038219832183,0.101,0.15,0.469267082229894
"Rbm39",5.43715408845823e-08,-0.242901491022158,0.334,0.44,0.000816660544086426
"Rbmx",0.00749947954343272,-0.0931254536380928,0.236,0.283,1
"Rc3h1",0.00778801150254524,-0.122059297221152,0.129,0.163,1
"Rcbtb1",0.00108992597062695,-0.262007887091733,0.124,0.165,1
"Rcor1",0.00631631772320554,-0.120944721402693,0.09,0.121,1
"Reck",0.00923329641417021,-0.0565954910860753,0.144,0.181,1
"Rell1",0.00657716042826618,-0.148059771513657,0.111,0.144,1
"Rgcc",0.00936025930211535,-0.086516553067121,0.287,0.338,1
"Rgmb",0.000137511677575725,0.365401536096486,0.257,0.166,1
"Rhbdf1",7.63606923854318e-05,0.409713355784976,0.281,0.185,1
"Ric1",0.000543637635004155,-0.130985340051589,0.175,0.229,1
"Ric3",0.00199053650772501,-0.0817565140356256,0.061,0.118,1
"Ring1",0.00440961659119103,-0.0389058850291431,0.287,0.347,1
"Rnf130",0.00461830171951102,0.19825469820908,0.105,0.062,1
"Rnf167",0.00365428382076419,-0.20581849613789,0.08,0.111,1
"Rnpepl1",0.00908541075138026,0.271816173269227,0.144,0.098,1
"Rock2",8.54362210023309e-07,-0.264335118630393,0.197,0.276,0.0128325203945501
"Rpain",0.00133208386919851,-0.122797136807425,0.12,0.162,1
"Rprd1a",0.00266039930687251,-0.291469957932016,0.315,0.399,1
"Rsrp1",3.53793869203107e-06,-0.184595890910682,0.735,0.802,0.0531398391543067
"Rtn4",0.000183749452772747,0.410344485740938,0.103,0.049,1
"Rufy3",5.71463413746081e-05,-0.19450228007252,0.206,0.274,0.858338047446613
"Rusc2",0.0061118187667811,-0.0900042118835571,0.155,0.196,1
"S100a6",0.000564206446330353,0.234587865801428,0.157,0.092,1
"S100a7a",0.00365063333803655,-0.091538967414371,0.193,0.243,1
"S100b",0.00969738930091159,-0.117798704548695,0.301,0.349,1
"Sacm1l",0.00817238117416739,-0.161644289400287,0.09,0.12,1
"Safb",0.00409571941531657,-0.130167771632224,0.241,0.293,1
"Safb2",0.00158178648832716,-0.0849770182897198,0.335,0.402,1
"Sap130",0.00156864164214046,-0.179141839313422,0.089,0.124,1
"Sars2",2.04055724351317e-05,-0.259632105813234,0.073,0.116,0.306491697975679
"Sbf2",0.00289470573467692,0.280058406213779,0.178,0.118,1
"Scaf1",3.68750569978231e-05,-0.179290284704738,0.162,0.224,0.553863356107303
"Scd2",5.05138316003951e-05,-0.253040253729588,0.791,0.922,0.758717750637934
"Scube1",3.86555258602565e-05,-0.212490041462056,0.205,0.27,0.580605998421052
"Sdc3",0.00874995140194216,-0.189383956737988,0.165,0.203,1
"Sdk2",6.10336541248764e-05,-0.167863885208901,0.093,0.139,0.916725484955643
"Secisbp2l",1.26910447210425e-05,-0.188193091062742,0.948,0.989,0.190619491710058
"Selenop",1.33308548195697e-05,0.468147312184724,0.197,0.111,0.200229439389937
"Selenow",0.00127502633748465,-0.338395538161898,0.412,0.512,1
"Sema3b",0.00392202670475888,0.238184153070707,0.403,0.322,1
"Sema3g",2.95533222267726e-07,-0.326597538817487,0.281,0.371,0.00443890899846124
"Sema5a",4.55381099888685e-05,-0.194794657678398,0.169,0.227,0.683982412032805
"Sema7a",1.04719521778778e-05,-0.351685053113387,0.259,0.383,0.157288721711725
"Sept9",0.000722590437099113,-0.152571833077539,0.107,0.149,1
"Serhl",0.000402490454605616,-0.199270587664577,0.437,0.502,1
"Serinc1",0.0078823685600701,-0.0987838580360136,0.165,0.204,1
"Serinc5",0.00956249766953401,0.137762550259411,0.186,0.13,1
"Serpinh1",0.00152459824810309,0.334765102077317,0.265,0.192,1
"Sesn3",0.00738884186698658,-0.172754584082937,0.095,0.125,1
"Setd1b",0.00644120211841963,0.375399363777993,0.282,0.209,1
"Sfpq",0.00431728121304231,0.207903640525884,0.273,0.196,1
"Sgcb",0.00137840758844088,-0.121054411145934,0.205,0.257,1
"Sgcd",0.00156757335039976,-0.108106325552428,0.331,0.394,1
"Sgk1",0.00699312716796071,-0.0799769892695406,0.198,0.246,1
"Sh2b1",0.00172945273021879,-0.217700332233114,0.299,0.391,1
"Shc1",0.00855998463384139,-0.0609592739748531,0.088,0.118,1
"Sidt2",1.91266366669821e-05,-0.213138422207496,0.262,0.338,0.287282082738071
"Sirt2",2.19862467924837e-06,-0.17276722564175,0.49,0.577,0.0330233426823106
"Six5",0.000222255299099109,0.349054681527553,0.201,0.126,1
"Skap2",0.0012085723496364,-0.14097972147883,0.131,0.174,1
"Slamf9",2.02339491727427e-05,-0.230179085443245,0.112,0.165,0.303913916574595
"Slc25a36",0.00861416571135355,0.357002476871152,0.151,0.104,1
"Slc35a1",0.000448315203010935,-0.142726101632179,0.159,0.209,1
"Slc36a2",0.000716370916146399,0.128403624418707,0.893,0.895,1
"Slc38a2",0.00854095525792603,0.30575750233276,0.194,0.139,1
"Slc38a9",0.00731102627218631,0.365715620038335,0.235,0.169,1
"Slc39a13",0.0070632307620478,-0.0463661291962958,0.24,0.291,1
"Slc39a7",0.00148123614596289,-0.260742995323838,0.379,0.469,1
"Slc3a2",0.000675060082790232,0.231834042077337,0.112,0.059,1
"Slc41a2",0.00249669770072812,-0.19297401792699,0.278,0.357,1
"Slc44a1",5.64408206239792e-05,0.381312728661833,0.266,0.172,0.847741125772167
"Slc48a1",0.00939660129685444,-0.079700057438947,0.195,0.237,1
"Slc6a6",0.000810051317483421,-0.143286812080561,0.102,0.142,1
"Slc6a8",0.00177517961798772,0.301596105241595,0.108,0.061,1
"Slc7a2",5.52401235140041e-07,0.367325388165634,0.331,0.251,0.00829706655180341
"Slc7a5",0.00252536290024742,-0.183438156552904,0.172,0.215,1
"Slc9a3r1",0.00937267013729599,-0.00995654277984626,0.131,0.17,1
"Slit2",0.00015559924497638,-0.169444379345155,0.192,0.252,1
"Smarcc1",0.000522965957346117,0.388465315055403,0.306,0.206,1
"Smc5",0.00877920509040306,0.137253496182045,0.253,0.188,1
"Smtn",0.0047635656506148,-0.0640923051394422,0.941,0.952,1
"Smurf1",0.00098864771376105,-0.124676910105455,0.293,0.358,1
"Smyd2",0.00591475618837222,-0.128073201952219,0.188,0.232,1
"Snrnp200",0.0014149823870068,0.3633015833449,0.106,0.059,1
"Snx32",0.000270350954666362,-0.11561010448183,0.283,0.354,1
"Snx8",9.00974922511591e-05,-0.166067801433308,0.098,0.144,1
"Soga3",0.00117943045881976,-0.168871854337759,0.082,0.116,1
"Son",0.00286512397492695,0.206947813155129,0.665,0.655,1
"Sorbs1",8.03838847842674e-05,-0.177801641988919,0.529,0.616,1
"Sorbs3",0.000962956165445632,-0.131776165439609,0.539,0.614,1
"Sorcs1",0.00291602681782003,0.319521832865224,0.177,0.118,1
"Spaca6",7.85757099294929e-05,0.294950815279428,0.244,0.15,1
"Sparc",0.000143563531933474,-0.187433183356123,0.977,1,1
"Spata13",0.000182077286735778,-0.200694459104106,0.079,0.118,1
"Spata24",0.00694928115420321,-0.119959949107834,0.077,0.105,1
"Specc1l",0.00425357920278262,-0.221662566402876,0.344,0.424,1
"Spire2",0.00399289819338113,-0.129687468911331,0.315,0.376,1
"Spop",1.63284366985402e-09,-0.316025494860738,0.169,0.259,2.45253119212074e-05
"Spp1",3.69544491248183e-09,-0.478691695097489,0.168,0.252,5.55055825854771e-05
"Sptbn1",0.000148456100584792,-0.137412545093929,0.752,0.777,1
"Sptbn5",2.70156645182444e-14,-0.446015961952329,0.631,0.712,4.05775281064031e-10
"Srp68",0.00869773174715146,0.227683455602548,0.114,0.072,1
"Srrm2",7.20478874767086e-05,0.321121419218772,0.34,0.231,1
"Srsf4",0.00154290473390173,0.255218243002595,0.113,0.063,1
"Srsf5",0.00507716639568638,0.157065810191183,0.309,0.227,1
"Srsf7",0.000152544043294853,-0.16902527223333,0.378,0.456,1
"Srsf9",0.00128684582206836,-0.0971698547707576,0.132,0.176,1
"Ss18",0.00912172441970316,0.222604610908856,0.114,0.072,1
"Ssb",0.00255748276722136,-0.176949182219253,0.121,0.159,1
"Ssh3",0.00579350089305844,-0.119174674131564,0.123,0.16,1
"St7",0.00221150545682879,-0.0976845573777173,0.056,0.11,1
"St8sia5",0.00710737456977031,-0.0721010675071874,0.213,0.26,1
"Stambp",0.00432589477324738,0.189685681791712,0.186,0.115,1
"Stard7",0.000446033636926135,-0.242014689198069,0.263,0.365,1
"Stk11ip",0.00384762205861118,-0.162341445301638,0.14,0.181,1
"Stk25",0.000882462600708046,-0.131787907693056,0.245,0.308,1
"Stmn1",0.00149137708571092,-0.194655326315406,0.828,0.909,1
"Strn",0.00413677823387759,-0.139538739112035,0.083,0.113,1
"Sugp2",0.00410908214289956,0.378258415894702,0.104,0.062,1
"Sumo1",0.00178333075504449,0.197844590999938,0.179,0.102,1
"Surf1",0.00225352692710221,-0.171222272244404,0.077,0.109,1
"Sympk",0.00460686815989174,-0.169914027413501,0.185,0.229,1
"Syncrip",0.00406944839577318,-0.0709925046570372,0.139,0.179,1
"Syvn1",0.000153556229685739,-0.15436237789502,0.076,0.116,1
"Tada2a",0.000692193361964161,-0.157153948309223,0.212,0.268,1
"Tap2",0.000127700954804866,0.28742946372368,0.209,0.127,1
"Tapbp",0.00261916741007506,0.285715056071923,0.173,0.113,1
"Tax1bp3",1.5375955119301e-07,0.602341521991274,0.187,0.089,0.00230946845891901
"Tbc1d10a",0.00802325518137634,-0.0959406268081502,0.073,0.1,1
"Tbc1d14",0.00525937111108893,-0.0472108980612846,0.178,0.223,1
"Tbrg1",0.00306188605602713,0.162831357761193,0.165,0.097,1
"Tcaf1",0.00619541664691209,0.238888418442664,0.101,0.061,1
"Tcf7l1",0.00456566346163738,-0.0987766448641836,0.152,0.192,1
"Tcn2",0.000902935211247704,-0.120313067836562,0.144,0.191,1
"Tead3",0.00429124517457306,0.216370131186148,0.13,0.081,1
"Tesk2",8.21979092785609e-07,-0.241990213239283,0.168,0.242,0.0123461259736398
"Tfip11",0.00309463822213338,-0.129691192588415,0.076,0.107,1
"Tgfa",0.000509873079593637,-0.187605126749728,0.143,0.191,1
"Thap3",0.000294770759622911,-0.115820195315964,0.172,0.23,1
"Thbd",0.00220999461951612,0.135386226344613,0.188,0.124,1
"Thoc2",9.63565603673985e-05,-0.280974754170514,0.124,0.174,1
"Timm44",1.35075320154544e-05,-0.324771473782759,0.176,0.24,0.202883130872125
"Timp2",0.00903496568807602,0.199764930107667,0.275,0.212,1
"Tiprl",0.00509425081557522,-0.192906174251672,0.184,0.257,1
"Tle5",0.00200418114360325,-0.273307832809528,0.254,0.335,1
"Tm7sf3",0.00053425446234822,0.318160967249297,0.168,0.101,1
"Tmbim6",0.00834612016671314,0.100881493982223,0.11,0.068,1
"Tmc4",0.00641241036887683,-0.134268439643189,0.099,0.131,1
"Tmc6",0.000236424473210272,-0.157540367456923,0.341,0.416,1
"Tmco3",0.00880287252152464,-0.150757164061782,0.084,0.112,1
"Tmco4",0.00519569725331578,-0.129548641591755,0.155,0.196,1
"Tmed9",0.0073466907758915,-0.154271276071182,0.402,0.466,1
"Tmem128",2.17704741433266e-05,-0.284528759045828,0.071,0.114,0.326992521632765
"Tmem140",0.00531495144483518,0.278716001939815,0.135,0.087,1
"Tmem150a",0.00602730932505465,-0.145800290296817,0.125,0.19,1
"Tmem176b",0.00285802292966981,0.298886773785298,0.282,0.209,1
"Tmem214",0.000656460726210373,-0.178406068235191,0.251,0.311,1
"Tmem222",0.00401930374623493,0.236706551622674,0.188,0.118,1
"Tmem40",0.00116161947866373,-0.183172555939837,0.119,0.159,1
"Tmod2",2.97178057549509e-05,0.368880381041166,0.291,0.23,0.446361442439363
"Tmtc2",0.00444639505373419,0.140851131723262,0.168,0.11,1
"Tmx3",0.00399839988762059,0.357735747555686,0.113,0.068,1
"Tnk2",0.00300888480396673,0.374130274546689,0.122,0.075,1
"Tnrc6b",0.00435003839180145,0.210248861997453,0.162,0.105,1
"Tns2",0.00653758113091221,0.322669471171899,0.125,0.079,1
"Tnxb",8.50308371884536e-06,-0.244803499998874,0.559,0.617,0.127716317457057
"Tom1l2",0.00312452215125576,-0.0821589807336012,0.382,0.45,1
"Tpd52l2",0.00200169766837963,-0.0938117713678255,0.286,0.347,1
"Tppp3",0.000636491012049079,-0.25794657176205,0.628,0.764,1
"Tpra1",0.0057777268407464,-0.130793279995723,0.138,0.176,1
"Traf2",0.0050876818834245,0.137955853285683,0.117,0.071,1
"Trak1",0.000138764606145478,-0.229143365906111,0.315,0.384,1
"Trak2",0.00810744228209471,-0.124581109885976,0.073,0.1,1
"Trim35",0.000325386834860202,0.305122461293478,0.409,0.303,1
"Trim56",3.26031578115098e-07,0.571320824452537,0.131,0.052,0.00489699430328877
"Trip10",0.000136115664320457,-0.139773189100793,0.072,0.111,1
"Trir",0.00426085863623708,-0.0297031796298493,0.209,0.259,1
"Trp53inp1",0.00141488812542319,-0.190345898533068,0.069,0.101,1
"Tsn",0.00177780661993478,0.273566261082332,0.226,0.147,1
"Ttc17",0.00437545222727501,-0.0887618905946271,0.098,0.132,1
"Ttc3",7.20014883609421e-05,0.391017602131661,0.145,0.078,1
"Ttll6",0.00200698749885082,-0.107116344073442,0.135,0.177,1
"Ttll9",0.00374514198726829,-0.0709306674729069,0.079,0.111,1
"Ttyh2",0.00266400102420352,-0.0531920289660378,0.122,0.161,1
"Tuba1a",0.000673729648682357,0.327296374489567,0.203,0.131,1
"Txnip",0.000845422857567733,-0.305414470282474,0.725,0.747,1
"U2af1",0.000512406635335414,-0.199637304122778,0.118,0.162,1
"U2af2",0.00451840806526006,0.294981594785077,0.268,0.199,1
"Uaca",0.00740057180498067,-0.145748972639613,0.347,0.4,1
"Uap1l1",0.00116251504816506,0.300023397256731,0.108,0.059,1
"Uba3",0.000359426171554575,-0.215091741082571,0.09,0.129,1
"Uba7",0.00135705266555919,-0.457304260090861,0.217,0.28,1
"Ubap2",0.00282363285761068,-0.269492521071787,0.237,0.311,1
"Ube2m",0.00799226229771084,-0.130907437682829,0.086,0.115,1
"Ube2o",0.000249777714040193,-0.158973536266969,0.091,0.133,1
"Ubp1",0.000257393604040005,-0.1633713611214,0.195,0.252,1
"Ubr4",7.11926164017618e-05,-0.199560792166007,0.41,0.487,1
"Ubtf",0.00568475927377399,0.273786806212028,0.113,0.069,1
"Ubxn4",0.0011993603742606,-0.101463878697758,0.371,0.448,1
"Ugt8a",0.00163319020217149,0.348129016271151,0.116,0.066,1
"Uhmk1",0.00361268751263053,0.266744146170749,0.197,0.123,1
"Unc119b",0.00827254097765537,-0.127785747105699,0.118,0.151,1
"Unc13b",6.47696782594386e-05,-0.226697173454025,0.07,0.11,0.972840567456768
"Usf3",0.00231776465474699,-0.0777644307228395,0.09,0.124,1
"Usp34",0.000109525662225796,-0.222858715863989,0.154,0.208,1
"Utp11",0.00472947740034773,-0.0898941541528437,0.176,0.221,1
"Vamp5",0.000298373529617718,-0.160786510582935,0.177,0.231,1
"Vamp8",0.00259268999956603,-0.0912757927627296,0.074,0.105,1
"Vcl",1.84451502580716e-05,-0.15619741847719,0.17,0.237,0.277046156876236
"Vgll4",0.000551978740886708,-0.249867566300673,0.626,0.702,1
"Vim",0.000426042669863388,-0.145589869181909,0.473,0.54,1
"Vit",0.00025028777843012,-0.28770962224341,0.523,0.643,1
"Vps16",0.00177221046203267,-0.175871698400656,0.156,0.201,1
"Vstm4",3.17051306615288e-08,-0.298416490532581,0.112,0.181,0.000476211062536163
"Wac",0.00674845726204127,-0.221145951545819,0.08,0.108,1
"Wbp1",0.00227038997927689,0.322760184747984,0.108,0.062,1
"Wdfy2",0.00646121091544368,-0.0701083967509599,0.473,0.541,1
"Wdr1",3.35387704495139e-05,-0.21263392252958,0.07,0.112,0.503752332151699
