"gene","p_val","avg_log2fc","pct.1","pct.2","p_val_adj"
"Egr2",4.38063324147714e-07,0.198908411415937,0.3,0.229,0.00657971112869867
"Ehbp1",0.00594784645922392,-0.0183326776988357,0.439,0.378,1
"Ehd2",0.00125275420461763,0.0520920642204756,0.285,0.236,1
"Ehd4",5.56837452103323e-05,0.119268421482934,0.212,0.162,0.836369853059191
"Eid1",0.00134277220358318,0.0869531237216856,0.278,0.232,1
"Eif2s3y",0.00267067120525485,0.0110982766949348,0.264,0.217,1
"Eif4g1",0.000557707202525663,0.132093367501697,0.171,0.132,1
"Elmo1",0.000489845299605643,0.0604184192694062,0.421,0.352,1
"Elob",0.00776980165752373,0.273714416204789,0.409,0.351,1
"Elovl1",4.48432817748339e-07,0.174852802615083,0.462,0.373,0.00673546092258005
"Elovl6",3.1761794456245e-06,0.179683949094374,0.149,0.102,0.0477062152732799
"Elp3",0.00140815764193535,0.115228075330669,0.166,0.13,1
"Emp1",0.000119966989306376,0.381401243340363,0.217,0.143,1
"Emp3",0.000181104848124866,0.325521430378716,0.147,0.086,1
"Endod1",4.61886716347859e-08,0.21907483105001,0.285,0.21,0.000693753847954484
"Eno2",0.00585339743615313,0.0637065061369841,0.124,0.097,1
"Enpp2",0.000293689606275683,0.151679638544224,0.184,0.142,1
"Enpp4",0.00582518126238904,0.23145215420014,0.26,0.203,1
"Ensa",0.000917514422204692,0.106110334029889,0.139,0.105,1
"Entr1",8.90524027720802e-07,0.187174275566412,0.198,0.14,0.0133756708963664
"Ep300",0.00487178804520927,0.0245516080353096,0.154,0.122,1
"Ep400",0.000812490865134352,0.221083437608875,0.188,0.122,1
"Epb41l2",1.30811903012721e-06,0.11138940299363,0.502,0.405,0.0196479478325107
"Epb41l4b",2.30459544544057e-07,0.176065142577967,0.427,0.337,0.00346150235905174
"Epc1",0.00304612585669895,0.0487115548088797,0.464,0.406,1
"Epdr1",0.000165169213364175,0.0938673688609843,0.307,0.25,1
"Epha6",0.00451138711460514,0.130360502399085,0.146,0.117,1
"Epm2aip1",0.00362417159564833,0.0902782953796974,0.241,0.201,1
"Epn2",0.00223697369500952,-0.0491888718737834,0.358,0.299,1
"Eps8l1",7.98177943811231e-18,-0.642422246487849,0.081,0.164,1.19886327160447e-13
"Erbin",6.33755586171127e-10,0.283610090235371,0.17,0.104,9.51900890429032e-06
"Erc1",3.35243523035792e-05,0.099729849094309,0.376,0.308,0.503535771599759
"Ercc3",0.00512881833945357,0.0991280379977849,0.119,0.093,1
"Ercc4",0.00743278047813365,0.144479247220671,0.144,0.097,1
"Ercc6",1.109105667984e-05,0.1136486248991,0.242,0.184,0.166587671331197
"Erlec1",0.00210944080592149,0.126270050903522,0.218,0.153,1
"Errfi1",2.09226740832082e-07,0.201774576805192,0.169,0.114,0.00314258564729787
"Etfb",0.000787413166956092,0.118368663521113,0.247,0.201,1
"Etfbkmt",2.82795186646886e-06,0.232543659545818,0.135,0.09,0.0424758370343623
"Etnk1",2.1463258986801e-12,0.297973442983931,0.473,0.361,3.22378149981752e-08
"Etnppl",0.00146178455332548,0.0902808052978334,0.224,0.183,1
"Evi5",1.06107555662272e-10,0.332039479058825,0.233,0.157,1.59373548604733e-06
"Exoc1",0.000304010338937672,0.118678683146555,0.171,0.13,1
"Exoc3",2.509588031553e-07,0.214493359521676,0.13,0.082,0.00376940122339261
"Exosc7",0.00491164551358743,-0.204343674817396,0.127,0.183,1
"Ezh1",0.0012549375039038,0.261429300513542,0.219,0.155,1
"Fa2h",1.97718923065649e-06,0.0759226790003278,0.57,0.469,0.0296973822444604
"Faah",0.00388057578227707,0.0396780297181052,0.192,0.155,1
"Faim",0.00306847647351332,0.244074466702484,0.4,0.337,1
"Fam102a",0.00411438583956814,-0.325681373507695,0.357,0.416,1
"Fam120b",2.39953117264595e-05,0.141620544300607,0.209,0.157,0.360409582131422
"Fam126a",0.00389792797784047,0.123613300616521,0.116,0.09,1
"Fam168a",0.00685163704757064,0.234758248863812,0.103,0.065,1
"Fam234a",0.00112520203627091,0.0377727415261582,0.342,0.284,1
"Fam53b",3.39835336358761e-07,0.122375061687733,0.593,0.492,0.00510432675210859
"Fam57a",9.8342465144972e-11,0.230970885610398,0.228,0.148,1.47710382647748e-06
"Fam76b",0.00625112921562304,-0.0515980844465811,0.205,0.167,1
"Fam83f",0.00534585762340558,-0.31739369809256,0.252,0.322,1
"Far1",0.00806236037183574,0.0429062232353341,0.639,0.558,1
"Fasn",8.11170688881599e-05,0.134332022379914,0.124,0.087,1
"Fat1",8.44484795024729e-10,0.288657964040152,0.253,0.177,1.26841616212714e-05
"Fbln5",5.77563271374818e-06,0.18736408384049,0.212,0.158,0.0867500033604977
"Fbn1",0.000343178624508973,0.0543467437181324,0.173,0.131,1
"Fbrsl1",9.59053726989621e-05,0.0103012985382123,0.197,0.148,1
"Fbxl12",0.00303519151052242,0.0796105938915432,0.199,0.161,1
"Fbxl3",0.00252003861264853,0.128388563656284,0.102,0.076,1
"Fbxl5",0.000525375145445325,0.00489081695719529,0.398,0.326,1
"Fbxo25",0.00253263242979365,0.0106699506385606,0.306,0.256,1
"Fbxo27",0.00174219695094626,0.0962682277660354,0.101,0.074,1
"Fbxo7",0.000198385328110415,0.112158595501021,0.216,0.169,1
"Fdft1",5.95020720649587e-12,0.387259505651693,0.2,0.124,8.93721122415679e-08
"Fdps",8.61098171769959e-10,0.271881730109067,0.171,0.106,1.29336945399848e-05
"Fez1",6.37156064896994e-05,0.132259729276847,0.205,0.156,0.957008409475284
"Fgf1",0.00044451966560999,0.109305674294431,0.296,0.244,1
"Fgfr1",0.000264585111257586,0.0615052568398327,0.24,0.189,1
"Fggy",0.00156560449309678,0.0853513027608224,0.259,0.215,1
"Fign",1.85381687572301e-05,0.478113481273697,0.149,0.082,0.278443294733597
"Filip1",0.000114744882150029,0.109174290019329,0.374,0.31,1
"Fis1",0.00342661383612821,0.222429485836028,0.113,0.07,1
"Fkbp10",0.00231769740661712,0.238281869503269,0.11,0.066,1
"Fkbp3",0.000610997965445657,0.110221032730016,0.173,0.134,1
"Fkbp9",0.00681392573659122,-0.0117405124072816,0.229,0.189,1
"Flcn",0.00208973650234609,-0.257475720886684,0.26,0.33,1
"Flnb",3.01799135073957e-07,0.194607971555746,0.409,0.325,0.00453302300881083
"Fmc1",0.00893079125933039,0.118728284063127,0.148,0.101,1
"Fmn2",0.00510360560654331,-0.201648824561795,0.641,0.614,1
"Fnbp1",0.00548201812338132,0.0423443242449197,0.804,0.72,1
"Fndc1",7.12419671045444e-09,0.222704783408559,0.158,0.098,0.000107005434591026
"Fnta",0.000408686313063615,0.0775029545245129,0.255,0.205,1
"Fntb",1.94645002259695e-06,0.182444576997407,0.205,0.149,0.0292356793394061
"Foxj3",1.71448509457768e-05,0.170812209688709,0.162,0.116,0.257515661205567
"Foxk2",0.000500712953685045,0.0308602309777255,0.13,0.095,1
"Foxn2",0.0001897054521224,0.117812870753163,0.202,0.156,1
"Foxo1",0.00909549039705919,0.284035148460014,0.238,0.187,1
"Foxo3",6.67160852785445e-06,0.0598589870604331,0.428,0.339,0.100207560088374
"Frmd3",0.000155399818530338,0.0756465333886562,0.394,0.326,1
"Frmd8",0.00116300105285172,0.065464006477459,0.258,0.212,1
"Frzb",0.000763969570111217,0.18232257332884,0.191,0.154,1
"Fscn1",1.02080379591435e-05,0.124675006400296,0.261,0.199,0.153324730146335
"Fsd1l",0.000988272100336876,0.0649149162246984,0.149,0.114,1
"Fth1",0.00377181163487116,0.0698393281304965,0.265,0.221,1
"Fubp1",0.000698065127942116,0.0365060881098342,0.513,0.432,1
"Fuz",0.000773269731467313,0.0116140509624685,0.252,0.204,1
"Fxyd1",0.00553904817217508,-0.370561406430663,0.366,0.381,1
"Fxyd3",9.61897698798104e-06,0.174043705104129,0.182,0.134,0.144477034359475
"Fxyd6",0.000307736580540039,0.0721535706131478,0.19,0.146,1
"Fxyd7",0.000134208301843913,-0.402175673628832,0.564,0.616,1
"G3bp2",0.000369087293189883,0.129096584675147,0.142,0.106,1
"G6pc3",0.000297146842209865,0.0730974565485265,0.233,0.183,1
"Gab1",0.000398625490799433,0.261945973865057,0.407,0.312,1
"Gabarap",0.00578073514576223,0.204361142383141,0.275,0.216,1
"Gabarapl1",0.00898186371930891,-0.0222536826257114,0.176,0.143,1
"Gabbr1",2.86127938029797e-05,0.0811862908647338,0.294,0.232,0.429764162920756
"Gal3st1",0.000561503779477841,0.285722377461218,0.213,0.144,1
"Galnt1",1.03829256523999e-05,0.158246203142168,0.136,0.093,0.155951543299046
"Gan",0.00426830789648493,0.0660699666101823,0.162,0.13,1
"Ganab",0.00186139165495924,0.0349950617610264,0.192,0.153,1
"Gapvd1",4.77839509467949e-06,0.151869688600929,0.197,0.142,0.0717714943220859
"Garem1",0.00241296791346874,0.0896895119786472,0.133,0.102,1
"Gas2l3",0.000302746844929879,0.0765628733347907,0.497,0.423,1
"Gas7",0.00492161731570314,-0.261193528084355,0.679,0.688,1
"Gas8",0.00899297463113197,0.225107970554731,0.103,0.066,1
"Gask1b",0.000179752766662739,0.342467209518244,0.301,0.214,1
"Gatad1",0.00125703427277817,0.293904685785276,0.114,0.068,1
"Gatad2b",7.27071522195517e-08,0.211352003082522,0.161,0.105,0.00109206142633767
"Gbf1",0.00914352436558169,0.0490761518261726,0.115,0.091,1
"Gcn1",0.00496522567790558,-0.0159875828674696,0.324,0.273,1
"Gdi2",0.00728268349084671,0.160181321137045,0.154,0.106,1
"Gfra1",0.00165994002265967,0.0296911582742769,0.534,0.457,1
"Ggnbp1",0.00933710382371644,0.0879115553501295,0.178,0.149,1
"Ggnbp2",0.00603638125601477,0.0390361050849344,0.228,0.189,1
"Gjb1",0.000579633188599408,0.0911834802657718,0.24,0.194,1
"Gjc3",1.58708798476492e-05,0.119307788668857,0.368,0.292,0.238380615311691
"Gk5",0.00179133499247978,0.312203896639919,0.164,0.112,1
"Gldn",5.68048706468782e-09,0.208196808421271,0.383,0.29,8.5320915711611e-05
"Gls",4.98903801626486e-06,0.129795656772848,0.642,0.54,0.0749353510042982
"Glt8d1",0.000985636705683581,0.102964840218632,0.276,0.228,1
"Glyr1",0.00467491348328493,0.0123407440626753,0.189,0.153,1
"Gna12",0.00103669791424568,0.0945089294991726,0.17,0.133,1
"Gnai1",0.000578931590474068,0.310921334289777,0.157,0.099,1
"Gnas",0.00755645867121061,0.148762366178755,0.154,0.106,1
"Gng2",0.00125952038657036,-0.046603372993494,0.303,0.248,1
"Gnl2",0.000467490816753818,0.214993124412461,0.308,0.228,1
"Gnpat",0.00420028649392122,0.00891357373688506,0.234,0.193,1
"Golga1",0.00608100536742294,0.039812600020072,0.148,0.119,1
"Golgb1",0.000367735807076378,0.0724289223861299,0.295,0.241,1
"Gopc",0.00424224749837013,0.0108022557966154,0.192,0.156,1
"Gpatch11",0.00818709995236763,0.165172018209231,0.11,0.07,1
"Gpbp1l1",0.000854330859882372,0.0031078598167793,0.188,0.147,1
"Gpcpd1",0.00341107279283453,0.0495579867031668,0.192,0.155,1
"Gpd1",0.00500990527316276,0.244556798446103,0.424,0.372,1
"Gpm6b",0.000733897647459552,0.291241009468162,0.34,0.262,1
"Gpr37l1",0.000927040291536166,0.140471012459307,0.135,0.103,1
"Gprasp1",3.55615342695299e-05,0.190125822703442,0.166,0.122,0.534134244728339
"Gpt2",2.1234412275083e-07,0.191782164890852,0.252,0.185,0.00318940872371747
"Gramd1b",0.00776153018054504,0.192005028531363,0.186,0.134,1
"Gria3",4.96807950604568e-08,0.279572971541274,0.149,0.095,0.000746205541808061
"Grk4",7.98432204285351e-06,0.166374048124152,0.119,0.078,0.11992451708366
"Grn",0.00409282023201841,0.261205765831364,0.162,0.112,1
"Gsn",0.00354901645574071,0.230682989592637,0.621,0.54,1
"Gulp1",0.000982907783442889,0.232078985484014,0.405,0.321,1
"H13",0.00308369615082283,0.00545483542947189,0.128,0.098,1
"H2-D1",5.33778936502756e-05,0.33913358475861,0.139,0.075,0.80173596262714
"Hcfc1r1",0.0043704338053827,0.194588357842253,0.339,0.273,1
"Hdac1",0.000610366287576758,0.0496715261542575,0.147,0.11,1
"Hdac8",0.00497336093616743,0.0723047199686468,0.17,0.138,1
"Hddc3",0.00928321320864764,0.0365741543139979,0.127,0.101,1
"Hectd4",0.000415559363565523,0.0534720560650896,0.431,0.36,1
"Hepacam",9.44086957444914e-05,0.152785651623806,0.672,0.576,1
"Herc4",0.00263559967779482,0.0322411544110388,0.171,0.135,1
"Herpud1",0.00481424569213609,0.0790156992454858,0.127,0.099,1
"Hibadh",0.000721808640394435,0.00917585448168867,0.183,0.142,1
"Hint3",2.34433723331483e-06,0.225321295681797,0.133,0.088,0.0352119452443887
"Hipk3",0.00305885657339061,0.0583095465186886,0.148,0.116,1
"Hjurp",5.2096210626642e-05,0.124738463599775,0.333,0.27,0.782485083612163
"Hmg20a",0.00298069217791316,0.0196560582451053,0.224,0.183,1
"Hmg20b",0.00401392445219961,0.0678974041248921,0.186,0.151,1
"Hmgcl",0.00702623464603914,0.0179824019104287,0.194,0.16,1
"Hmgcr",2.3670843396291e-07,0.251155121651945,0.184,0.128,0.0035553606781229
"Hmgcs1",3.18422675499862e-16,0.431392386375849,0.306,0.2,4.78270858600792e-12
"Hmgcs2",0.000113135702431139,-0.320220143861354,0.498,0.514,1
"Hnrnph1",0.000758339310105408,0.090287275070366,0.314,0.262,1
"Hnrnph2",0.000810423520670123,0.141382504810861,0.107,0.078,1
"Hnrnph3",0.0013964540244987,0.0271547579318201,0.214,0.17,1
"Hnrnpk",9.1749329454088e-07,0.242356820566869,0.121,0.077,0.013780749284004
"Hnrnpll",0.00913789950785021,-0.00861664458507749,0.16,0.129,1
"Hnrnpr",0.00790770046758667,0.0112490006063986,0.186,0.152,1
"Hnrnpul1",0.000564751045168857,0.0773488430121581,0.234,0.187,1
"Homer1",0.00162187403699341,0.0414771387939759,0.15,0.115,1
"Hook3",0.00289396000217916,0.00106502408577458,0.215,0.174,1
"Hoxc6",9.12915128627856e-07,0.23176526464438,0.111,0.069,0.0137119852319904
"Hsd17b11",0.000377884501167295,0.401103308473894,0.173,0.112,1
"Hsd17b4",0.00410508600689509,0.148529174539189,0.299,0.235,1
"Hsd17b7",0.00314581380845822,0.213611037761403,0.316,0.25,1
"Hsf1",0.00143226554782995,0.0514144787774076,0.266,0.219,1
"Hsp90b1",0.0029209268356151,0.0767287972791845,0.117,0.09,1
"Hspa1b",0.0037288887338597,-0.228809500167376,0.177,0.237,1
"Hspa9",0.000720903422308821,0.158257344813659,0.109,0.057,1
"Htt",0.00480810372210006,0.0370394922195825,0.257,0.213,1
"Huwe1",3.17823310229955e-05,0.108493270237876,0.514,0.434,0.477370611965392
"Id3",0.00723996609222402,0.0850767315686443,0.223,0.165,1
"Ide",1.48480331352212e-08,0.221690505225864,0.125,0.073,0.000223017457691022
"Idi1",0.000221795685030878,0.210901677244292,0.206,0.134,1
"Idnk",0.000105994324264133,0.140691242822356,0.161,0.119,1
"Ifitm3",0.000552510370377627,0.299716862852513,0.1,0.053,1
"Ifnar1",0.000103433113128228,0.0975884526535268,0.134,0.096,1
"Ifngr1",2.713302430502e-05,0.339460291002717,0.104,0.048,0.407538025061401
"Ifrd1",0.00458603560376546,0.123216440437444,0.131,0.104,1
"Igfbp6",0.00020471554462788,0.176292092660875,0.108,0.076,1
"Igip",0.00983817385491042,0.106773346500598,0.132,0.087,1
"Ikbkb",0.00289291936071461,0.0432389312411585,0.136,0.105,1
"Il16",0.00677489254012415,0.0405855317245924,0.767,0.676,1
"Il17rb",0.000236397292069791,0.123124125736945,0.17,0.128,1
"Il1rap",0.00412458767704105,0.167368630201132,0.198,0.142,1
"Il34",0.0088193163132947,-0.00520290837352944,0.508,0.441,1
"Il6ra",0.00297194606676496,0.0411633120643867,0.112,0.084,1
"Ilrun",0.00566027159899495,0.0176825891709533,0.179,0.145,1
"Inka2",3.06524444484622e-08,0.169195381252779,0.404,0.311,0.000460399715615903
"Ino80b",0.00740485289000017,0.0621869544509472,0.121,0.095,1
"Ino80d",0.00660905898752207,0.043949347390654,0.251,0.212,1
"Inpp1",0.00181684776874629,0.0913271112055969,0.258,0.214,1
"Insig1",4.62005798345396e-09,0.280149090239706,0.318,0.236,6.93932709114785e-05
"Insr",0.00815581520501206,-0.00480933059453359,0.23,0.19,1
"Ints10",0.00231387236892007,0.106636573002639,0.223,0.185,1
"Ints6l",0.00141314682541545,0.0742601032497026,0.201,0.16,1
"Ip6k1",0.000116954110467045,0.0809549158835909,0.582,0.494,1
"Ip6k2",9.11828497988624e-07,0.160436319203864,0.412,0.33,0.0136956640397891
"Iqsec1",3.20505137470081e-05,0.117855123587622,0.296,0.235,0.481398716480062
"Ireb2",0.00759266501998441,0.0106264571531365,0.153,0.122,1
"Isca2",0.000413061766201466,0.0782693569534356,0.136,0.099,1
"Itga2b",0.00103356109790568,0.105295146557599,0.109,0.079,1
"Itga3",0.000105744178004751,0.109477306508684,0.163,0.122,1
"Itga6",0.00170376757615889,-0.0373782215591234,0.479,0.398,1
"Itga7",0.00332839397888574,0.0587576111893116,0.309,0.266,1
"Itgav",0.000288196666001558,0.0318055722138539,0.326,0.264,1
"Itgb1",0.000104736848707433,0.128678138585405,0.138,0.099,1
"Itih5",6.67439715182346e-05,0.0822543670900899,0.131,0.091,1
"Itm2b",0.000100915929450011,0.12304217177557,0.319,0.26,1
"Itm2c",0.00601501669005787,0.230698982902982,0.105,0.066,1
"Itsn1",0.000384993898836314,0.0817375175625781,0.352,0.291,1
"Ivns1abp",0.00340754078530011,0.188392889703088,0.374,0.291,1
"Iws1",0.00420290415856089,0.0804742714788675,0.15,0.119,1
"Jak2",0.00683353733829395,0.0616899032282234,0.191,0.157,1
"Jakmip2",0.000584476189808537,0.15146601126033,0.137,0.103,1
"Jam3",2.50536156188376e-05,0.100892178537654,0.497,0.416,0.37630530659494
"Jarid2",0.00615708587421038,0.00737786858517175,0.158,0.127,1
"Jdp2",8.17974680211277e-05,0.0924726311017949,0.317,0.255,1
"Jmjd1c",0.00215163714333758,0.0997743329391854,0.115,0.087,1
"Jmy",0.000996868756916218,0.0387020393718442,0.321,0.267,1
"Kank1",0.00057364167145956,0.0913082120971582,0.184,0.143,1
"Kansl1",0.000971400241114026,0.0148618849411633,0.319,0.262,1
"Kansl2",0.00170192404934043,0.0383647862655241,0.23,0.185,1
"Kansl3",0.00156273124853389,0.0279554856449893,0.272,0.225,1
"Kat14",0.000622384342885605,0.0782774988444924,0.104,0.074,1
"Kat6a",0.00534519259453452,0.0145200465885831,0.202,0.165,1
"Kat6b",0.00165294536440878,0.0353102096567561,0.213,0.171,1
"Kat7",0.00370936464427109,0.0683263951438122,0.138,0.107,1
"Kcna1",4.97258920900576e-06,0.325900800364908,0.71,0.605,0.0746882899192665
"Kcna2",5.48358794074152e-06,0.117004244892359,0.433,0.35,0.0823634908699376
"Kcnk1",0.000963683906168878,0.0417664325872227,0.223,0.178,1
"Kctd13",8.5498783667114e-06,0.0426480419910572,0.148,0.101,0.128419173068005
"Kctd18",0.00471390633158562,0.060163998979841,0.124,0.096,1
"Kdm3b",0.005952891210897,-0.0741288910634665,0.278,0.23,1
"Kdm6a",0.0051079767962533,0.044041909794394,0.12,0.092,1
"Kif1a",0.000730535919847753,0.38000693177429,0.123,0.073,1
"Kif1bp",0.000565537959347877,0.171143269775664,0.141,0.107,1
"Kif3a",0.00156763329068129,0.00691716176512935,0.426,0.36,1
"Kifc2",0.0012232106400032,-0.261984943026653,0.135,0.2,1
"Kirrel",9.17462777915755e-06,0.124777239413959,0.259,0.199,0.137802909242946
"Klf15",0.000325121235072308,0.0506416615785963,0.269,0.214,1
"Klf2",0.000356130758238458,0.263393057975354,0.184,0.117,1
"Klf6",0.001435264326703,-0.00740107471515805,0.296,0.244,1
"Klf7",0.0067322601253981,-0.00391638573615483,0.243,0.201,1
"Klf9",5.73963510371814e-07,0.155273223797745,0.226,0.161,0.00862093192578465
"Klhdc2",0.000261947007954438,0.0561198702564296,0.153,0.114,1
"Klhdc8b",3.43155039671411e-10,0.182918026269559,0.476,0.366,5.15418869586459e-06
"Klhl24",3.76764551974314e-06,0.14867321881952,0.191,0.137,0.056590035706542
"Klrb1a",3.74825511067265e-07,0.194433132509701,0.143,0.093,0.00562987917623032
"Kmt2b",0.00684222158300532,0.0192016710269383,0.167,0.135,1
"Kmt2c",7.1951977590218e-05,0.145661730262461,0.194,0.147,1
"Kmt2d",0.00709699850219904,0.0519829833698178,0.497,0.437,1
"Kmt2e",1.22367065971196e-05,0.0980934585339526,0.35,0.28,0.183795333088736
"Kmt5b",0.00385032657944812,-0.0441295851065244,0.326,0.271,1
"Kpnb1",0.00086500987187628,0.14509695645053,0.175,0.11,1
"Kras",1.89672794957268e-05,0.0843976492504999,0.277,0.215,0.284888538025816
"Krit1",0.00360762175274846,0.0401106646103231,0.169,0.134,1
"L1cam",0.00222768724058825,0.156571892361592,0.549,0.465,1
"Lactb2",0.00174272909211406,0.0476015114420605,0.162,0.126,1
"Lama4",0.000161301096664822,0.0555847889073795,0.247,0.193,1
"Lama5",0.000188585140411162,0.148397353781904,0.204,0.16,1
"Lamb1",0.00125569820226628,0.0644566101735875,0.611,0.529,1
"Lamb2",0.000471130416331998,0.0136524514382992,0.303,0.243,1
"Lamc1",0.00419298942376094,0.16890736739631,0.691,0.638,1
"Lamp1",4.1731816888669e-05,0.17638036005931,0.107,0.072,0.626811889667809
"Lamtor5",0.002814594550257,0.152178381680817,0.209,0.146,1
"Laptm4b",0.000122036903293942,0.342265570461883,0.212,0.136,1
"Large1",3.27068162470309e-05,0.0679499488970094,0.237,0.18,0.491256380030404
"Lctl",3.31166135129575e-06,0.207931940928046,0.361,0.289,0.0497411534964621
"Ldhb",1.93847674748469e-06,0.114415790327455,0.606,0.513,0.0291159207472201
"Ldlr",1.8935127449143e-07,0.0620868218458641,0.275,0.197,0.00284405614286128
"Ldlrad3",0.000934827613404987,0.0170818188471618,0.376,0.311,1
"Letm2",0.000299153946060111,0.177159749603385,0.11,0.078,1
"Lgr4",0.000119167522610463,0.109882177515754,0.207,0.159,1
"Lhfp",5.81573570818373e-06,0.127267054604397,0.364,0.29,0.0873523503369196
"Lifr",0.00418556542162412,0.0556191999883409,0.2,0.165,1
"Lig3",0.000819741330588562,0.0522953286165828,0.13,0.097,1
"Limd1",0.00745523281918544,-0.0120285073027167,0.192,0.158,1
"Limk2",9.95902652039735e-05,0.0767336764835087,0.497,0.417,1
"Lims2",5.8307962586036e-06,0.112068450016793,0.471,0.379,0.0875785598042261
"Lin7c",0.000794733212866084,0.266694419010859,0.111,0.062,1
"Lipa",0.00107449253326837,0.0704948728511375,0.152,0.117,1
"Lmbrd1",0.00551590887431086,0.169164387318094,0.504,0.449,1
"Lmo1",0.00867675043249816,0.055677517128092,0.15,0.122,1
"Lox",2.93531775907853e-05,0.215161376530216,0.182,0.137,0.440884727413595
"Lpin1",0.00932172284829964,-0.274547134604493,0.238,0.299,1
"Lpp",0.000105664026642653,0.0934451898309651,0.131,0.093,1
"Lrch4",0.0026694320403337,0.0727980909546124,0.349,0.299,1
"Lrig2",0.00358547433552266,0.0688063401457428,0.114,0.087,1
"Lrp1",0.00555997362732235,0.0465385573560724,0.425,0.366,1
"Lrp6",0.00035522656779877,0.0511590817684597,0.287,0.23,1
"Lrrc4c",0.000913702749371585,0.154683980637264,0.121,0.068,1
"Lrrc58",0.00184419288122298,0.0707796888557222,0.125,0.095,1
"Lrrc75a",0.00236108155194061,-0.342483553758582,0.339,0.405,1
"Lrrc75b",0.00110131086183404,0.0112840185328603,0.146,0.111,1
"Lrrcc1",2.48650351816872e-05,0.178447529153523,0.134,0.093,0.373472828428942
"Lrrfip2",0.00858168254759126,0.00719453596097019,0.114,0.089,1
"Lrrk2",0.00539018471479479,0.0525808405112287,0.256,0.217,1
"Lrrtm4",0.00824035426876538,0.292476808660716,0.103,0.066,1
"Lsm14b",0.00340939536654168,0.0446790674602233,0.143,0.112,1
"Lss",2.42955924797818e-05,0.30942508093655,0.243,0.157,0.364919799046323
"Lurap1",0.00266178454300904,0.0189243313345702,0.426,0.359,1
"Ly9",0.00804531521088586,0.119978752031178,0.101,0.061,1
"Lyst",0.00940190536592139,0.00574287407777829,0.203,0.168,1
"Mag",5.10194983411718e-09,0.172540826725595,0.596,0.482,7.663128650844e-05
"Maged1",4.51424502888076e-10,0.262314341856269,0.437,0.338,6.78039603337891e-06
"Magi1",0.000130429002829715,0.169249570874243,0.198,0.153,1
"Magoh",0.00367205850191617,0.0442658654428721,0.138,0.087,1
"Magt1",0.00264654116868278,0.237739956900218,0.114,0.07,1
"Mal",1.0439708092293e-09,0.193949235594553,0.453,0.347,1.56804415546241e-05
"Man1a",1.47112855809031e-06,0.192478634612902,0.187,0.133,0.0220963509425165
"Man1a2",0.00180384347993398,0.0495735148496383,0.16,0.125,1
"Man1b1",0.00384310986598119,0.0585189281750562,0.154,0.122,1
"Map11",0.000533328485689175,0.130233705412035,0.13,0.097,1
"Map1lc3b",0.00108058047375915,0.0390820273211974,0.125,0.093,1
"Map1s",0.00036908877410887,0.106907142062439,0.121,0.087,1
"Map2k7",0.00212712574242455,0.0499740286864632,0.348,0.295,1
"Map3k3",0.00853364048983435,0.00125899058116241,0.154,0.124,1
"Map4",0.000949837094671692,0.0570655858530222,0.454,0.385,1
"Mapk1",0.00652377088564184,0.0137687607265451,0.16,0.128,1
"Mapk1ip1",0.000250328083330496,0.151452298798209,0.235,0.188,1
"Mapk8ip1",0.000205383811237129,0.0523262246032137,0.464,0.385,1
"Mapkbp1",0.00759571082224555,0.230186474938509,0.12,0.079,1
"Mapre3",1.88761404495963e-05,0.112187957314983,0.704,0.611,0.283519629552937
"Marc2",6.30321995198226e-05,0.0939716821952783,0.216,0.165,0.946743636787736
"March7",8.47483442922778e-06,0.114578993917726,0.211,0.156,0.127292013127001
"Mast2",6.84933826070745e-16,0.309408157890992,0.68,0.546,1.02877060675826e-11
"Mast3",0.00488403009771326,0.0582270058330575,0.131,0.103,1
"Mat2a",2.73889943684907e-08,0.173042304148474,0.648,0.537,0.00041138269541473
"Max",0.00167911381968463,0.0503135775121411,0.199,0.16,1
"Mbd1",0.00258486072657019,0.00824399336636983,0.176,0.139,1
"Mbnl1",0.000959633644622572,0.0802925744673535,0.16,0.123,1
"Mbnl2",7.24521300367184e-06,0.0604518540589718,0.311,0.238,0.108823099315151
"Mboat1",5.55730710653138e-09,0.201652062675341,0.245,0.17,8.34707527401013e-05
"Mboat7",0.000436417943293244,0.0521494892481555,0.191,0.147,1
"Mbtps1",0.00343454553740533,0.277061310820093,0.138,0.091,1
"Mcmbp",0.00200654054841428,0.0367396489428607,0.135,0.103,1
"Mdm2",0.00219117290766222,0.0383879194335588,0.27,0.224,1
"Mdm4",0.00290820786403455,-0.00505883897646142,0.275,0.228,1
"Mdn1",6.30002781077407e-08,0.235496418187431,0.259,0.189,0.000946264177178265
"Mecp2",0.00160329868176124,0.0081447146769027,0.15,0.115,1
"Mecr",0.00540995139131989,0.111788900312167,0.106,0.081,1
"Med15",0.00899065238938742,0.0524955143422459,0.125,0.1,1
"Mef2a",0.000204966474586872,0.165415638617356,0.117,0.083,1
"Megf9",0.00176284582670364,0.0406207512850445,0.273,0.226,1
"Metrn",0.00535804357322225,0.00625561660580742,0.146,0.116,1
"Mfap3l",0.000368066908906874,0.121736447512074,0.226,0.181,1
"Mfap5",3.45314487617332e-09,0.211164425555758,0.5,0.399,5.18662360401232e-05
"Mfsd2a",7.20558843701998e-08,0.22407905318419,0.19,0.129,0.0010822793832404
"Mgat3",0.00086381685308138,0.0431116077279128,0.316,0.261,1
