"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","neg_log10_padj"
"GO:0019058","viral life cycle",279,4,0.014336917562724,3.16594161262962,2.45192869092071,0.038364055759723,0.19767424813248,"Ccl12,Nucks1,N4bp1,Tmem39a",0.704049904396079
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",164,3,0.0182926829268293,4.039471234407,2.63274649937004,0.0386947407431223,0.198944062074307,"Zw10,Mad2l1,Spdl1",0.701269018803832
"GO:0001954","positive regulation of cell-matrix adhesion",69,2,0.0289855072463768,6.4007080429251,3.02934216011617,0.0392004344231018,0.20070947065907,"Rock1,Disc1",0.697432134448571
"GO:0140014","mitotic nuclear division",282,4,0.0141843971631206,3.13226138270803,2.42687117996434,0.0396454533648729,0.201040236344477,"Zw10,Mad2l1,Spdl1,Nfe2l1",0.696717013855184
"GO:0019318","hexose metabolic process",283,4,0.0141342756183746,3.12119332128503,2.41859292401389,0.0400779767560968,0.201040236344477,"Mdh2,Nfe2l1,Zmpste24,Hkdc1",0.696717013855184
"GO:0140053","mitochondrial gene expression",168,3,0.0178571428571429,3.9432933478735,2.5805214376675,0.0410829549062967,0.205664266160469,"Mrps18b,Mrpl1,Tfb2m",0.686841159727002
"GO:0003229","ventricular cardiac muscle tissue development",71,2,0.028169014084507,6.22040640791313,2.97044572254716,0.0412824223720339,0.205829497028306,"Id2,Zmpste24",0.686492387208836
"GO:0006360","transcription by RNA polymerase I",71,2,0.028169014084507,6.22040640791313,2.97044572254716,0.0412824223720339,0.205829497028306,"Sf3b1,Zmpste24",0.686492387208836
"GO:0007043","cell-cell junction assembly",169,3,0.0177514792899408,3.91996025114052,2.56771680740886,0.041691420909649,0.206384783053528,"Gpbar1,Rock1,Fscn1",0.685322326809887
"GO:0072331","signal transduction by p53 class mediator",169,3,0.0177514792899408,3.91996025114052,2.56771680740886,0.041691420909649,0.206384783053528,"Ndufs6,Hexim1,Zmpste24",0.685322326809887
"GO:0050680","negative regulation of epithelial cell proliferation",170,3,0.0176470588235294,3.89690166142793,2.55500995304407,0.0423044333493882,0.206384783053528,"Ccl12,Krit1,Tnmd",0.685322326809887
"GO:0030330","DNA damage response, signal transduction by p53 class mediator",72,2,0.0277777777777778,6.13401187446989,2.94183814438351,0.0423387752552467,0.206384783053528,"Ndufs6,Zmpste24",0.685322326809887
"GO:0045600","positive regulation of fat cell differentiation",72,2,0.0277777777777778,6.13401187446989,2.94183814438351,0.0423387752552467,0.206384783053528,"Id2,Tfe3",0.685322326809887
"GO:1903008","organelle disassembly",72,2,0.0277777777777778,6.13401187446989,2.94183814438351,0.0423387752552467,0.206384783053528,"Rchy1,Vrk1",0.685322326809887
"GO:0065004","protein-DNA complex assembly",172,3,0.0174418604651163,3.85158885141133,2.52988404736421,0.0435440588197714,0.206384783053528,"Tspyl5,Atad2b,Tspyl4",0.685322326809887
"GO:0007249","canonical NF-kappaB signal transduction",291,4,0.013745704467354,3.03538731932531,2.35365888900755,0.0436352273415293,0.206384783053528,"Ppm1a,Nfkbid,Faim,Rock1",0.685322326809887
"GO:0001514","selenocysteine incorporation",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Pstk",0.685322326809887
"GO:0003149","membranous septum morphogenesis",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Id2",0.685322326809887
"GO:0006388","tRNA splicing, via endonucleolytic cleavage and ligation",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Zbtb8os",0.685322326809887
"GO:0006451","translational readthrough",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Pstk",0.685322326809887
"GO:0007021","tubulin complex assembly",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Tbca",0.685322326809887
"GO:0007207","phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Orai1",0.685322326809887
"GO:0032263","GMP salvage",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Adk",0.685322326809887
"GO:0035878","nail development",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Prkab1",0.685322326809887
"GO:0042451","purine nucleoside biosynthetic process",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Adk",0.685322326809887
"GO:0042455","ribonucleoside biosynthetic process",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Adk",0.685322326809887
"GO:0043490","malate-aspartate shuttle",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Mdh2",0.685322326809887
"GO:0044828","host-mediated suppression of viral genome replication",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Ccl12",0.685322326809887
"GO:0046053","dAMP metabolic process",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Adk",0.685322326809887
"GO:0046129","purine ribonucleoside biosynthetic process",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Adk",0.685322326809887
"GO:0051660","establishment of centrosome localization",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Mad2l1",0.685322326809887
"GO:0071314","cellular response to cocaine",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Slc1a1",0.685322326809887
"GO:0090091","positive regulation of extracellular matrix disassembly",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Fscn1",0.685322326809887
"GO:0097168","mesenchymal stem cell proliferation",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Ndufs6",0.685322326809887
"GO:1902031","regulation of NADP metabolic process",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Hsd11b1",0.685322326809887
"GO:1903799","negative regulation of miRNA processing",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Zmpste24",0.685322326809887
"GO:1904667","negative regulation of ubiquitin protein ligase activity",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Mad2l1",0.685322326809887
"GO:1990705","cholangiocyte proliferation",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Gpbar1",0.685322326809887
"GO:2000321","positive regulation of T-helper 17 cell differentiation",10,1,0.1,22.0824427480916,4.49728619078613,0.0443798424751587,0.206384783053528,"Nfkbid",0.685322326809887
"GO:0006446","regulation of translational initiation",74,2,0.027027027027027,5.96822776975449,2.8862109268091,0.04448163743127,0.206384783053528,"Eif2ak1,Habp4",0.685322326809887
"GO:0008347","glial cell migration",74,2,0.027027027027027,5.96822776975449,2.8862109268091,0.04448163743127,0.206384783053528,"Ccl12,Disc1",0.685322326809887
"GO:0034248","regulation of amide metabolic process",75,2,0.0266666666666667,5.88865139949109,2.85915655372168,0.0455679245395785,0.210634537170799,"Rock1,Hsd11b1",0.676470417229668
"GO:0001885","endothelial cell development",76,2,0.0263157894736842,5.81116914423463,2.83258650845652,0.0466639688487229,0.213198205554492,"Tnmd,Rock1",0.671216454997538
"GO:0032147","activation of protein kinase activity",76,2,0.0263157894736842,5.81116914423463,2.83258650845652,0.0466639688487229,0.213198205554492,"Cab39,Slc1a1",0.671216454997538
"GO:0001935","endothelial cell proliferation",177,3,0.0169491525423729,3.7427869064562,2.46868652116667,0.0467219870551629,0.213198205554492,"Ccl12,Krit1,Tnmd",0.671216454997538
"GO:0030879","mammary gland development",178,3,0.0168539325842697,3.7217600137233,2.45671415697673,0.047371007972386,0.213198205554492,"Arhgap5,Id2,Orai1",0.671216454997538
"GO:0051168","nuclear export",178,3,0.0168539325842697,3.7217600137233,2.45671415697673,0.047371007972386,0.213198205554492,"Ppm1a,Nsun2,Nop9",0.671216454997538
"GO:0007059","chromosome segregation",433,5,0.0115473441108545,2.54993565220457,2.19172977754528,0.0474587471372715,0.213198205554492,"Zw10,Mad2l1,Spdl1,Gem,Bex4",0.671216454997538
"GO:0032088","negative regulation of NF-kappaB transcription factor activity",77,2,0.025974025974026,5.73569941508873,2.80648534420352,0.0477696612247838,0.213198205554492,"Nfkbid,Trim37",0.671216454997538
"GO:1903051","negative regulation of proteolysis involved in protein catabolic process",77,2,0.025974025974026,5.73569941508873,2.80648534420352,0.0477696612247838,0.213198205554492,"Mtm1,N4bp1",0.671216454997538
"GO:0006979","response to oxidative stress",434,5,0.0115207373271889,2.54406022443452,2.18597964035064,0.0478447292108604,0.213198205554492,"Pcna,Mapkap1,Mctp1,Nfe2l1,Slc1a1",0.671216454997538
"GO:0000394","RNA splicing, via endonucleolytic cleavage and ligation",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Zbtb8os",0.671216454997538
"GO:0009157","deoxyribonucleoside monophosphate biosynthetic process",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Adk",0.671216454997538
"GO:0009215","purine deoxyribonucleoside triphosphate metabolic process",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Adk",0.671216454997538
"GO:0010922","positive regulation of phosphatase activity",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Rock1",0.671216454997538
"GO:0015858","nucleoside transport",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Slc25a26",0.671216454997538
"GO:0034351","negative regulation of glial cell apoptotic process",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Ccl12",0.671216454997538
"GO:0043615","astrocyte cell migration",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Ccl12",0.671216454997538
"GO:0044029","positive regulation of gene expression via chromosomal CpG island demethylation",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Zmpste24",0.671216454997538
"GO:0044829","host-mediated activation of viral genome replication",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Nucks1",0.671216454997538
"GO:0046501","protoporphyrinogen IX metabolic process",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Eif2ak1",0.671216454997538
"GO:0071481","cellular response to X-ray",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Nucks1",0.671216454997538
"GO:0080144","intracellular amino acid homeostasis",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Slc1a1",0.671216454997538
"GO:1901329","regulation of odontoblast differentiation",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Nfe2l1",0.671216454997538
"GO:1903025","regulation of RNA polymerase II regulatory region sequence-specific DNA binding",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Zmpste24",0.671216454997538
"GO:1903059","regulation of protein lipidation",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Atg13",0.671216454997538
"GO:1904338","regulation of dopaminergic neuron differentiation",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Id2",0.671216454997538
"GO:2000197","regulation of ribonucleoprotein complex localization",11,1,0.0909090909090909,20.0749479528106,4.26772875560302,0.0487088500357008,0.213198205554492,"Nsun2",0.671216454997538
"GO:0051865","protein autoubiquitination",78,2,0.0256410256410256,5.66216480720298,2.78083830313305,0.0488848933086585,0.213590708749669,"Rchy1,Trim37",0.670417643153371
